od,tpep_pickup_datetime,PULocationID,DOLocationID,Ex
323352,98666,100,162,75897
323361,98666,141,140,75897
323369,98666,230,246,75897
323390,98666,239,143,75897
323391,98666,237,236,75897
323407,98666,230,162,75897
323410,98666,137,233,75897
323412,98666,43,107,75897
323455,98693,140,229,75918
323456,98693,234,100,75918
323461,98693,170,230,75918
323474,98693,186,143,75918
323485,98693,141,75,75918
323499,98693,90,107,75918
323507,98693,161,186,75918
323514,98693,233,140,75918
323520,98693,233,137,75918
323556,98693,68,43,75918
323562,98693,186,230,75918
323575,98720,140,233,75939
323577,98720,238,151,75939
323590,98720,161,170,75939
323608,98720,237,162,75939
323618,98720,142,43,75939
323639,98720,161,236,75939
323647,98720,237,164,75939
323672,98720,237,263,75939
323681,98720,230,142,75939
323694,98720,262,238,75939
323698,98720,239,186,75939
323702,98746,234,68,75959
323712,98746,237,236,75959
323718,98746,237,234,75959
323720,98746,236,237,75959
323723,98746,141,236,75959
323746,98746,143,239,75959
323752,98746,161,186,75959
323768,98746,162,236,75959
323778,98746,43,164,75959
323811,98746,236,237,75959
323816,98746,230,161,75959
323827,98774,68,137,75980
323856,98774,230,142,75980
323866,98774,238,142,75980
323867,98774,236,141,75980
323871,98774,186,233,75980
323891,98774,234,170,75980
323902,98774,143,239,75980
323910,98774,141,263,75980
323918,98774,161,50,75980
323925,98774,237,236,75980
323927,98774,142,237,75980
323964,98801,238,43,76001
323969,98801,229,162,76001
324000,98801,229,141,76001
324005,98801,238,143,76001
324015,98801,236,75,76001
324019,98801,262,161,76001
324030,98801,186,170,76001
324031,98801,48,143,76001
324034,98801,141,43,76001
324044,98801,236,237,76001
324048,98801,230,238,76001
324063,98828,161,68,76022
324079,98828,170,107,76022
324085,98828,263,236,76022
324089,98828,142,237,76022
324095,98828,237,229,76022
324132,98828,68,236,76022
324135,98828,263,141,76022
324138,98828,234,186,76022
324150,98828,68,161,76022
324153,98828,68,90,76022
324165,98855,162,142,76043
324171,98855,236,233,76043
324172,98855,263,236,76043
324193,98855,161,48,76043
324196,98855,186,68,76043
324209,98855,170,162,76043
324222,98855,141,90,76043
324236,98855,237,141,76043
324260,98855,24,186,76043
324263,98855,48,68,76043
324277,98883,238,142,76064
324284,98883,236,162,76064
324289,98883,170,137,76064
324311,98883,162,170,76064
324314,98883,161,68,76064
324317,98883,239,151,76064
324323,98883,100,224,76064
324325,98883,236,142,76064
324329,98883,75,238,76064
324344,98883,237,161,76064
324369,98883,43,239,76064
324402,98909,237,143,76084
324418,98909,90,236,76084
324435,98909,162,237,76084
324448,98909,246,75,76084
324450,98909,162,107,76084
324461,98909,229,140,76084
324462,98909,186,237,76084
324485,98909,239,234,76084
324486,98909,170,43,76084
324489,98909,141,237,76084
324508,98909,186,170,76084
324518,98936,90,100,76105
324524,98936,239,142,76105
324547,98936,230,237,76105
324576,98936,50,68,76105
324586,98936,238,48,76105
324589,98936,161,142,76105
324590,98936,186,170,76105
324595,98936,230,162,76105
324600,98936,141,75,76105
324609,98936,142,234,76105
324629,98963,237,236,76126
324634,98963,140,263,76126
324641,98963,161,262,76126
324645,98963,162,263,76126
324654,98963,263,140,76126
324668,98963,236,263,76126
324689,98963,75,263,76126
324695,98963,239,246,76126
324705,98963,186,230,76126
324714,98963,141,162,76126
324757,98991,234,164,76147
324760,98991,237,141,76147
324764,98991,107,164,76147
324768,98991,246,230,76147
324778,98991,43,239,76147
324783,98991,229,164,76147
324802,98991,142,48,76147
324817,98991,237,262,76147
324820,98991,162,237,76147
324823,98991,68,237,76147
324833,98991,161,237,76147
324848,99018,170,234,76168
324854,99018,237,162,76168
324858,99018,239,43,76168
324866,99018,140,229,76168
324867,99018,236,142,76168
324892,99018,236,237,76168
324904,99018,161,239,76168
324911,99018,186,246,76168
324922,99018,68,161,76168
324927,99018,239,151,76168
324933,99018,140,262,76168
324952,99045,48,142,76189
324955,99045,141,229,76189
324960,99045,140,236,76189
324962,99045,141,263,76189
324974,99045,234,170,76189
325012,99045,170,234,76189
325020,99045,237,161,76189
325030,99045,164,234,76189
325052,99045,237,236,76189
325057,99045,236,262,76189
325065,99045,237,236,76189
325067,99071,141,162,76209
325068,99071,237,236,76209
325093,99071,236,140,76209
325100,99071,234,170,76209
325110,99071,43,161,76209
325116,99071,246,234,76209
325135,99071,143,140,76209
325139,99071,186,164,76209
325143,99071,170,186,76209
325148,99071,238,151,76209
325170,99071,140,48,76209
325186,99099,186,230,76230
325191,99099,239,142,76230
325223,99099,239,43,76230
325224,99099,170,229,76230
325231,99099,170,107,76230
325247,99099,170,230,76230
325260,99099,161,164,76230
325261,99099,162,237,76230
325263,99099,186,164,76230
325265,99099,262,140,76230
325298,99099,236,263,76230
325307,99126,230,43,76251
325308,99126,263,234,76251
325323,99126,161,237,76251
325326,99126,75,161,76251
325337,99126,262,142,76251
325341,99126,100,263,76251
325362,99126,164,100,76251
325380,99126,100,68,76251
325383,99126,68,50,76251
325403,99126,237,236,76251
325405,99126,48,142,76251
325419,99153,141,263,76272
325450,99153,236,238,76272
325474,99153,90,164,76272
325478,99153,186,237,76272
325491,99153,230,143,76272
325507,99153,237,43,76272
325515,99153,186,48,76272
325520,99153,161,230,76272
325525,99153,234,164,76272
325537,99153,141,233,76272
325539,99153,236,262,76272
325560,99180,142,238,76293
325576,99180,237,162,76293
325578,99180,107,137,76293
325581,99180,107,263,76293
325584,99180,239,48,76293
325593,99180,237,43,76293
325596,99180,263,75,76293
325630,99180,237,236,76293
325636,99180,100,230,76293
325637,99180,262,48,76293
325650,99180,246,186,76293
325668,99208,140,234,76314
325671,99208,162,236,76314
325676,99208,234,100,76314
325701,99208,161,236,76314
325710,99208,186,162,76314
325718,99208,141,236,76314
325730,99208,43,75,76314
325733,99208,162,239,76314
325743,99208,100,161,76314
325753,99208,236,140,76314
325765,99234,90,246,76334
325786,99234,48,151,76334
325798,99234,161,90,76334
325837,99234,50,246,76334
325841,99234,229,170,76334
325847,99234,236,142,76334
325860,99234,43,164,76334
325867,99234,238,239,76334
325876,99234,140,100,76334
325877,99234,162,43,76334
325881,99234,137,233,76334
325884,99261,75,142,76355
325887,99261,234,186,76355
325892,99261,237,142,76355
325900,99261,246,48,76355
325906,99261,263,237,76355
325913,99261,186,236,76355
325916,99261,237,75,76355
325922,99261,236,239,76355
325940,99261,164,43,76355
325956,99261,90,100,76355
326018,99288,100,162,76376
326027,99288,238,75,76376
326040,99288,237,161,76376
326049,99288,263,170,76376
326050,99288,162,230,76376
326064,99288,246,90,76376
326076,99288,186,233,76376
326077,99288,164,161,76376
326085,99288,107,236,76376
326096,99288,186,164,76376
326100,99288,90,246,76376
326101,99316,164,162,76397
326107,99316,263,229,76397
326109,99316,236,43,76397
326124,99316,236,142,76397
326148,99316,234,236,76397
326150,99316,238,151,76397
326163,99316,239,100,76397
326173,99316,142,230,76397
326188,99316,230,236,76397
326209,99316,68,246,76397
326239,99343,161,239,76418
326242,99343,170,161,76418
326255,99343,140,236,76418
326263,99343,140,162,76418
326289,99343,161,186,76418
326293,99343,43,142,76418
326310,99343,237,162,76418
326311,99343,234,186,76418
326319,99343,237,234,76418
326324,99343,141,48,76418
326326,99343,186,142,76418
326348,99370,233,263,76439
326365,99370,50,186,76439
326366,99370,100,68,76439
326373,99370,239,230,76439
326382,99370,239,236,76439
326402,99370,186,161,76439
326409,99370,142,48,76439
326417,99370,234,170,76439
326421,99370,151,263,76439
326426,99370,75,141,76439
326439,99396,100,162,76459
326451,99396,162,237,76459
326477,99396,24,161,76459
326478,99396,161,164,76459
326495,99396,236,137,76459
326511,99396,234,107,76459
326515,99396,43,100,76459
326529,99396,234,90,76459
326533,99396,230,43,76459
326536,99396,140,141,76459
326542,99424,151,238,76480
326564,99424,236,263,76480
326572,99424,170,230,76480
326578,99424,239,238,76480
326583,99424,237,164,76480
326593,99424,68,186,76480
326606,99424,170,234,76480
326633,99424,229,141,76480
326634,99424,186,142,76480
326636,99424,140,239,76480
326641,99451,237,107,76501
326642,99451,246,161,76501
326691,99451,238,237,76501
326695,99451,100,43,76501
326699,99451,236,186,76501
326714,99451,237,229,76501
326720,99451,237,236,76501
326721,99451,170,233,76501
326733,99451,170,164,76501
326736,99451,170,164,76501
326744,99478,170,90,76522
326745,99478,141,137,76522
326761,99478,237,161,76522
326770,99478,263,75,76522
326772,99478,236,237,76522
326779,99478,237,236,76522
326787,99478,164,234,76522
326793,99478,140,263,76522
326794,99478,239,230,76522
326824,99478,141,229,76522
326859,99505,100,107,76543
326874,99505,236,43,76543
326877,99505,164,43,76543
326878,99505,236,237,76543
326881,99505,140,236,76543
326913,99505,186,48,76543
326917,99505,162,142,76543
326930,99505,237,141,76543
326946,99505,246,233,76543
326955,99505,234,164,76543
326965,99533,143,237,76564
326978,99533,239,186,76564
326984,99533,48,162,76564
327019,99533,237,236,76564
327025,99533,237,229,76564
327028,99533,238,142,76564
327030,99533,236,263,76564
327043,99533,142,230,76564
327046,99533,137,263,76564
327052,99533,230,263,76564
327054,99559,141,238,76584
327066,99559,237,230,76584
327075,99559,164,162,76584
327078,99559,142,162,76584
327098,99559,237,236,76584
327099,99559,230,161,76584
327136,99559,162,141,76584
327156,99559,170,230,76584
327157,99559,263,141,76584
327159,99559,100,170,76584
327171,99586,246,48,76605
327189,99586,237,236,76605
327194,99586,233,107,76605
327214,99586,162,140,76605
327215,99586,140,237,76605
327226,99586,140,170,76605
327227,99586,230,238,76605
327235,99586,236,237,76605
327256,99586,100,107,76605
327263,99586,142,161,76605
327271,99586,229,236,76605
327305,99613,161,141,76626
327332,99613,186,107,76626
327341,99613,48,170,76626
327362,99613,50,230,76626
327364,99613,170,234,76626
327368,99613,170,100,76626
327369,99613,161,162,76626
327382,99613,186,48,76626
327387,99613,237,164,76626
327394,99613,170,239,76626
327396,99613,161,186,76626
327405,99641,141,237,76647
327414,99641,142,239,76647
327422,99641,162,236,76647
327429,99641,141,137,76647
327434,99641,48,142,76647
327449,99641,246,237,76647
327467,99641,236,237,76647
327483,99641,229,141,76647
327496,99641,237,75,76647
327497,99641,237,162,76647
327512,99668,239,90,76668
327517,99668,234,137,76668
327527,99668,75,186,76668
327530,99668,142,24,76668
327558,99668,186,230,76668
327560,99668,164,161,76668
327561,99668,238,48,76668
327564,99668,170,164,76668
327586,99668,239,238,76668
327603,99668,234,50,76668
327615,99668,234,161,76668
327627,99695,161,164,76689
327642,99695,239,236,76689
327644,99695,68,238,76689
327663,99695,142,236,76689
327677,99695,229,50,76689
327682,99695,186,238,76689
327689,99695,236,75,76689
327691,99695,164,234,76689
327713,99695,170,229,76689
327722,99695,237,170,76689
327730,99721,68,90,76709
327732,99721,186,234,76709
327762,99721,186,230,76709
327766,99721,237,236,76709
327783,99721,100,107,76709
327789,99721,246,161,76709
327798,99721,48,263,76709
327806,99721,236,142,76709
327811,99721,140,238,76709
327819,99721,237,238,76709
327839,99749,239,263,76730
327851,99749,141,229,76730
327861,99749,230,246,76730
327884,99749,236,237,76730
327889,99749,48,100,76730
327900,99749,107,68,76730
327909,99749,68,186,76730
327916,99749,48,43,76730
327922,99749,186,239,76730
327929,99749,142,141,76730
327933,99776,107,140,76751
327937,99776,234,142,76751
327956,99776,239,141,76751
327970,99776,162,140,76751
327978,99776,239,238,76751
327983,99776,142,50,76751
327993,99776,151,236,76751
327999,99776,238,239,76751
328005,99776,140,246,76751
328019,99776,229,100,76751
328052,99803,48,68,76772
328053,99803,107,100,76772
328084,99803,237,246,76772
328086,99803,142,50,76772
328099,99803,233,164,76772
328108,99803,161,237,76772
328120,99803,236,230,76772
328127,99803,170,263,76772
328151,99803,140,237,76772
328154,99803,237,236,76772
328156,99803,140,236,76772
328162,99830,161,239,76793
328200,99830,161,237,76793
328202,99830,230,170,76793
328215,99830,48,142,76793
328224,99830,229,161,76793
328226,99830,263,262,76793
328230,99830,229,237,76793
328235,99830,239,50,76793
328237,99830,263,141,76793
328239,99830,186,230,76793
328271,99858,234,164,76814
328301,99858,236,141,76814
328305,99858,230,50,76814
328322,99858,43,239,76814
328324,99858,186,234,76814
328329,99858,262,237,76814
328338,99858,186,161,76814
328363,99858,161,186,76814
328365,99858,186,161,76814
328366,99858,141,140,76814
328373,99858,162,161,76814
328382,99884,239,164,76834
328394,99884,234,229,76834
328416,99884,48,230,76834
328431,99884,237,239,76834
328444,99884,161,162,76834
328446,99884,142,140,76834
328451,99884,141,262,76834
328452,99884,142,161,76834
328463,99884,236,262,76834
328470,99884,142,141,76834
328476,99911,43,236,76855
328484,99911,141,263,76855
328493,99911,162,143,76855
328497,99911,161,140,76855
328504,99911,230,162,76855
328505,99911,107,170,76855
328514,99911,162,164,76855
328518,99911,186,162,76855
328539,99911,237,230,76855
328561,99911,186,263,76855
328575,99911,234,162,76855
328589,99938,237,236,76876
328597,99938,186,100,76876
328642,99938,237,236,76876
328643,99938,237,186,76876
328648,99938,164,234,76876
328670,99938,161,234,76876
328672,99938,230,143,76876
328673,99938,43,236,76876
328674,99938,48,142,76876
328680,99938,237,234,76876
328728,99966,186,230,76897
328731,99966,236,237,76897
328733,99966,162,229,76897
328742,99966,234,161,76897
328743,99966,43,236,76897
328753,99966,237,236,76897
328766,99966,161,162,76897
328767,99966,237,161,76897
328774,99966,234,107,76897
328781,99966,48,246,76897
328784,99993,68,233,76918
328792,99993,161,237,76918
328795,99993,90,246,76918
328797,99993,236,262,76918
328801,99993,239,238,76918
328811,99993,237,100,76918
328832,99993,162,75,76918
328839,99993,143,142,76918
328848,99993,234,161,76918
328866,99993,68,186,76918
328872,99993,186,234,76918
328913,100020,162,234,76939
328922,100020,236,237,76939
328949,100020,164,233,76939
328954,100020,237,161,76939
328960,100020,141,237,76939
328963,100020,140,237,76939
328964,100020,236,234,76939
328969,100020,48,68,76939
328971,100020,237,161,76939
328977,100020,237,239,76939
328996,100020,237,75,76939
329029,100046,161,236,76959
329037,100046,239,238,76959
329066,100046,230,100,76959
329067,100046,263,262,76959
329069,100046,237,141,76959
329072,100046,142,75,76959
329073,100046,142,239,76959
329075,100046,48,238,76959
329081,100046,230,164,76959
329092,100046,161,246,76959
329125,100074,141,237,76980
329133,100074,68,162,76980
329137,100074,141,142,76980
